OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
51329,1343898,SFO-2003CACDFAEU015179,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,015179      ,,PROSPECTOR               ,,,,,,2003,9/10/2003,253,1300.0,Human,Missing data/not specified/undetermined,,9/10/2003,253.0,1300.0,0.5,B,38.84888888,-121.01694444,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County,562
51538,1344402,SFO-2006CACDFLNU004611,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,004611      ,,SULFER                   ,,,,,,2006,7/7/2006,188,1409.0,Human,Missing data/not specified/undetermined,,7/7/2006,188.0,1600.0,3.0,B,39.00194444,-122.51,UNDEFINED FEDERAL,CA,LAKE,6033.0,Lake County,284
51539,1344403,SFO-2006CACDFLNU004610,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,004610      ,,SULFER #3                ,,,,,,2006,7/7/2006,188,1409.0,Human,Missing data/not specified/undetermined,,7/7/2006,188.0,1600.0,3.0,B,39.00194444,-122.51,UNDEFINED FEDERAL,CA,LAKE,6033.0,Lake County,284
51552,1344550,SFO-2003CACDFAEU013930,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,013930      ,,HORSE                    ,,,,,,2003,8/22/2003,234,1236.0,Natural,Natural,,8/22/2003,234.0,1539.0,0.1,A,38.87694444,-120.97888888,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County,423
51553,1344552,SFO-2003CACDFAEU013948,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,013948      ,,HORSE 2                  ,,,,,,2003,8/22/2003,234,1236.0,Natural,Natural,,8/22/2003,234.0,1600.0,0.1,A,38.87694444,-120.97888888,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County,423
51571,1344591,SFO-2003CACDFAEU013872,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,013872      ,,MARINA                   ,,,,,,2003,8/21/2003,233,1803.0,Natural,Natural,,8/21/2003,233.0,1820.0,0.1,A,38.24388888,-120.95611111,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,297
51572,1344592,SFO-2003CACDFAEU013876,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,013876      ,,PARKWAY                  ,,,,,,2003,8/21/2003,233,1831.0,Natural,Natural,,8/21/2003,233.0,1833.0,0.1,A,38.24388888,-120.95611111,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,297
51594,1344724,SFO-2003CACDFAEU010758,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,010758      ,,DALTON #2                ,,,,,,2003,7/8/2003,189,1701.0,Human,Smoking,,7/8/2003,189.0,1714.0,0.1,A,38.38805555,-120.73388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,58
51595,1344725,SFO-2003CACDFAEU010759,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,010759      ,,DALTON #3                ,,,,,,2003,7/8/2003,189,1701.0,Human,Smoking,,7/8/2003,189.0,1714.0,0.1,A,38.38805555,-120.73388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,58
51974,1345774,SFO-2002CACDFAEU002014,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,002014      ,,BROKEN                   ,,,,,,2002,2/11/2002,42,1303.0,Human,Arson/incendiarism,,2/11/2002,42.0,1320.0,0.1,A,38.46111111,-120.53,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,397
51975,1345775,SFO-2002CACDFAEU002017,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,002017      ,,BARTON                   ,,,,,,2002,2/11/2002,42,1330.0,Human,Arson/incendiarism,,2/11/2002,42.0,1332.0,0.1,A,38.46111111,-120.53,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,397
52016,1345841,SFO-2006CACDFLNU008171,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,008171      ,,NORTH BAY AUTO SALVAGE  2,,,,,,2006,10/21/2006,294,,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,38.205,-122.29805555,MISSING/NOT SPECIFIED,CA,,,,315
52017,1345842,SFO-2006CACDFLNU008157,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,008157      ,,GREEN ISLAND - NPA CO TAC,,,,,,2006,10/21/2006,294,1335.0,Human,Power generation/transmission/distribution,,missing date,,,1.0,B,38.205,-122.29805555,STATE,CA,NAPA,6055.0,Napa County,315
52192,1346318,SFO-2003CACDFAEU012392,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,012392      ,,LIBERTY #2               ,,,,,,2003,7/31/2003,212,1206.0,Human,Equipment and vehicle use,,7/31/2003,212.0,1208.0,0.1,A,38.22888888,-121.05111111,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,534
52193,1346320,SFO-2003CACDFAEU012397,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,012397      ,,LIBERTY #3               ,,,,,,2003,7/31/2003,212,1206.0,Human,Equipment and vehicle use,,7/31/2003,212.0,1240.0,0.1,A,38.22888888,-121.05111111,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,534
52194,1346321,SFO-2003CACDFAEU012398,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,012398      ,,LIBERTY #4               ,,,,,,2003,7/31/2003,212,1206.0,Human,Equipment and vehicle use,,7/31/2003,212.0,1240.0,0.1,A,38.21388888,-121.07,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,327
52195,1346322,SFO-2003CACDFAEU012400,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,012400      ,,LIBERTY #5               ,,,,,,2003,7/31/2003,212,1206.0,Human,Equipment and vehicle use,,7/31/2003,212.0,1240.0,0.1,A,38.21388888,-121.07,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,327
52410,1346639,SFO-2008CACDFAEU006885,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006885      ,,104 #2                   ,,,,,,2008,4/14/2008,105,1246.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,38.34,-120.91805555,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,449
52412,1346641,SFO-2008CACDFAEU006888,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006888      ,,88 #3                    ,,,,,,2008,4/14/2008,105,1300.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,38.33888888,-120.89388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,36
52768,1347841,SFO-2008CACDFAEU006879,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006879      ,,104 #1                   ,,,,,,2008,4/14/2008,105,1156.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,38.34,-120.91805555,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,449
52769,1347842,SFO-2008CACDFAEU006881,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006881      ,,88 #1                    ,,,,,,2008,4/14/2008,105,1221.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,38.33888888,-120.89388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,36
52948,1348400,SFO-2004CACDFAEU008575,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,008575      ,,IONE#2                   ,,,,,,2004,5/26/2004,147,1707.0,Human,Equipment and vehicle use,,5/26/2004,147.0,1740.0,0.3,B,38.43111111,-121.04888888,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,33
52949,1348401,SFO-2004CACDFAEU008578,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,008578      ,,IONE #3                  ,,,,,,2004,5/26/2004,147,1741.0,Human,Equipment and vehicle use,,5/26/2004,147.0,1743.0,0.3,B,38.43111111,-121.04888888,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,33
52950,1348402,SFO-2004CACDFAEU008580,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,008580      ,,IONE #4                  ,,,,,,2004,5/26/2004,147,1758.0,Human,Equipment and vehicle use,,5/26/2004,147.0,1800.0,0.3,B,38.43111111,-121.04888888,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,33
52951,1348403,SFO-2004CACDFAEU008581,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,008581      ,,IONE #5                  ,,,,,,2004,5/26/2004,147,1801.0,Human,Equipment and vehicle use,,5/26/2004,147.0,1803.0,0.3,B,38.43111111,-121.04888888,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,33
53010,1348504,SFO-2008CACDFAEU006889,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006889      ,,88 #4                    ,,,,,,2008,4/14/2008,105,1301.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,38.33888888,-120.89388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,36
53011,1348505,SFO-2008CACDFAEU006890,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,,006890      ,,88 #5                    ,,,,,,2008,4/14/2008,105,1302.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,38.33888888,-120.89388888,MISSING/NOT SPECIFIED,CA,AMADOR,6005.0,Amador County,36
53162,1348991,SFO-2001CACDFBTU006357,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,006357      ,,HWY 99 #1                ,,,,,,2001,6/6/2001,157,1545.0,Human,Missing data/not specified/undetermined,,6/6/2001,157.0,1550.0,0.1,A,39.34111111,-121.67888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,530
53163,1348992,SFO-2001CACDFBTU006360,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,006360      ,,HWY 99 #2                ,,,,,,2001,6/6/2001,157,1706.0,Human,Missing data/not specified/undetermined,,6/6/2001,157.0,1710.0,0.1,A,39.34111111,-121.67888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,530
53172,1349003,SFO-2001CACDFBTU010347,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010347      ,,BIGGS2                   ,,,,,,2001,8/30/2001,242,930.0,Human,Missing data/not specified/undetermined,,8/30/2001,242.0,939.0,1.0,B,39.415,-121.64194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,188
53173,1349004,SFO-2001CACDFBTU010348,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010348      ,,BIGGS1                   ,,,,,,2001,8/30/2001,242,939.0,Human,Missing data/not specified/undetermined,,8/30/2001,242.0,1000.0,1.0,B,39.415,-121.64194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,188
53222,1349061,SFO-2003CACDFBTU005720,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,005720      ,,MIDWAY #3                ,,,,,,2003,6/1/2003,152,1220.0,Human,Missing data/not specified/undetermined,,6/1/2003,152.0,1250.0,0.5,B,39.60305555,-121.77305555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,514
53417,1349287,SFO-2006CACDFBTU010546,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010546      ,,VANCE1                   ,,,,,,2006,9/10/2006,253,1824.0,Human,Missing data/not specified/undetermined,,9/10/2006,253.0,1840.0,0.5,B,39.44388888,-121.64194444,STATE,CA,BUTTE,6007.0,Butte County,186
53418,1349288,SFO-2006CACDFBTU010551,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010551      ,,VANCE2                   ,,,,,,2006,9/10/2006,253,1824.0,Human,Missing data/not specified/undetermined,,9/10/2006,253.0,1850.0,0.5,B,39.44388888,-121.64194444,STATE,CA,BUTTE,6007.0,Butte County,186
53536,1349428,SFO-2009-CACDFBTU003605,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3605        ,,HWY 70  / LOWER HONCUT RD,,,,,,2009,4/1/2009,91,758.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.32111111,-121.59611111,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,463
53537,1349429,SFO-2009-CACDFBTU003607,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3607        ,,HWY 70  / MIDDLE HONCUT R,,,,,,2009,4/1/2009,91,757.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.335,-121.59805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,545
53538,1349430,SFO-2009-CACDFBTU003612,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3612        ,,HWY 70  / LOWER HONCUT  2,,,,,,2009,4/1/2009,91,955.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.32111111,-121.59611111,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,463
53539,1349431,SFO-2009-CACDFBTU003614,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3614        ,,HWY 70  / MIDDLE HONCUT 2,,,,,,2009,4/1/2009,91,955.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.335,-121.59805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,545
53589,1349502,SFO-2009-CACDFBTU003756,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3756        ,,E RIO BONITO RD / HWY 99 ,,,,,,2009,4/4/2009,94,1622.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,39.425,-121.68805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,80
53590,1349503,SFO-2009-CACDFBTU003758,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3758        ,,E RIO BONITO RD / HWY 9 2,,,,,,2009,4/4/2009,94,1653.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,39.425,-121.68805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,80
53591,1349505,SFO-2009-CACDFBTU003760,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,3760        ,,E RIO BONITO RD / HWY 9 4,,,,,,2009,4/4/2009,94,1654.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,39.425,-121.68805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,80
53727,1350070,SFO-2004CACDFBTU010665,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010665      ,,GRIDLEY #10              ,,,,,,2004,9/1/2004,245,1707.0,Human,Recreation and ceremony,,9/1/2004,245.0,1730.0,0.1,A,39.37,-121.75388888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,17
54183,1351072,SFO-2003CACDFBTU012148,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,012148      ,,18TH                     ,,,,,,2003,10/15/2003,288,1653.0,Human,Arson/incendiarism,,10/15/2003,288.0,1730.0,1.0,B,39.50305555,-121.60388888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,111
54186,1351078,SFO-2004CACDFBTU006671,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,006671      ,,PENTZ CP2                ,,,,,,2004,6/9/2004,161,1351.0,Human,Arson/incendiarism,,6/9/2004,161.0,1402.0,0.2,A,39.63305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,72
54213,1351113,SFO-2003CACDFBTU007596,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007596      ,,AGUAS 2                  ,,,,,,2003,7/9/2003,190,1647.0,Human,Arson/incendiarism,,7/9/2003,190.0,1822.0,0.2,A,39.5,-121.84805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,337
54214,1351114,SFO-2003CACDFBTU007597,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007597      ,,AGUAS 3                  ,,,,,,2003,7/9/2003,190,1647.0,Human,Arson/incendiarism,,7/9/2003,190.0,1822.0,0.2,A,39.5,-121.84805555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,337
54226,1351131,SFO-2004CACDFBTU009400,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,009400      ,,CANYON#1                 ,,,,,,2004,8/5/2004,218,1936.0,Human,Arson/incendiarism,,8/5/2004,218.0,2000.0,0.5,B,39.76305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,69
54227,1351132,SFO-2004CACDFBTU009405,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,009405      ,,CANYON#2                 ,,,,,,2004,8/5/2004,218,1841.0,Human,Arson/incendiarism,,8/5/2004,218.0,1915.0,0.5,B,39.76305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,69
54233,1351138,SFO-2005CACDFBTU008106,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,008106      ,,EATON 1                  ,,,,,,2005,7/20/2005,201,1022.0,Human,Arson/incendiarism,,7/20/2005,201.0,1040.0,0.1,A,39.77611111,-121.87194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,592
54234,1351139,SFO-2005CACDFBTU008107,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,008107      ,,EATON 2                  ,,,,,,2005,7/20/2005,201,1032.0,Human,Arson/incendiarism,,7/20/2005,201.0,1040.0,0.1,A,39.77611111,-121.87194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,592
54247,1351153,SFO-2006CACDFBTU007035,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007035      ,,SWEDES FIRE #4           ,,,,,,2006,6/25/2006,176,2355.0,Human,Arson/incendiarism,,6/26/2006,177.0,200.0,2.0,B,39.44694444,-121.38,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,205
54248,1351154,SFO-2006CACDFBTU007036,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007036      ,,SWEDES FIRE #5           ,,,,,,2006,6/25/2006,176,2335.0,Human,Arson/incendiarism,,6/26/2006,177.0,30.0,2.0,B,39.44694444,-121.38,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,205
54271,1351181,SFO-2004CACDFBTU009406,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,009406      ,,CANYON#3                 ,,,,,,2004,8/5/2004,218,1841.0,Human,Arson/incendiarism,,8/5/2004,218.0,1930.0,0.5,B,39.76305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,69
54362,1351652,SFO-2001CACDFBTU012829,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,012829      ,,FORBESTOWN #1            ,,,,,,2001,10/27/2001,300,545.0,Human,Equipment and vehicle use,,10/27/2001,300.0,600.0,0.3,B,39.50388888,-121.43694444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,63
54363,1351653,SFO-2001CACDFBTU012830,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,012830      ,,FORBESTOWN #2            ,,,,,,2001,10/27/2001,300,545.0,Human,Equipment and vehicle use,,10/27/2001,300.0,600.0,0.3,B,39.50388888,-121.43694444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,63
54364,1351654,SFO-2001CACDFBTU012831,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,012831      ,,FORBESTOWN #3            ,,,,,,2001,10/27/2001,300,545.0,Human,Equipment and vehicle use,,10/27/2001,300.0,600.0,0.3,B,39.50388888,-121.43694444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,63
54405,1351708,SFO-2002CACDFBTU009948,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,009948      ,,OLIVE                    ,,,,,,2002,8/22/2002,234,1000.0,Human,Equipment and vehicle use,,8/22/2002,234.0,1008.0,0.1,A,39.50388888,-121.51194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,540
54406,1351709,SFO-2002CACDFBTU009953,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,009953      ,,OLIVE #2                 ,,,,,,2002,8/22/2002,234,1308.0,Human,Equipment and vehicle use,,8/22/2002,234.0,1312.0,0.1,A,39.50388888,-121.51194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,540
54470,1351802,SFO-2003CACDFBTU012132,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,012132      ,,GRAND                    ,,,,,,2003,10/15/2003,288,1111.0,Human,Equipment and vehicle use,,10/15/2003,288.0,1124.0,1.0,B,39.50305555,-121.60388888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,111
54513,1351877,SFO-2004CACDFBTU007875,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007875      ,,SPILLWAY                 ,,,,,,2004,7/4/2004,186,1727.0,Human,Equipment and vehicle use,,7/4/2004,186.0,1745.0,0.3,B,39.54805555,-121.49388888,STATE,CA,BUTTE,6007.0,Butte County,345
54553,1351936,SFO-2004CACDFBTU006657,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,006657      ,,PENTZ CP4                ,,,,,,2004,6/9/2004,161,1351.0,Human,Equipment and vehicle use,,6/9/2004,161.0,1402.0,0.2,A,39.63305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,72
54554,1351937,SFO-2004CACDFBTU006670,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,006670      ,,PENTZ CP1                ,,,,,,2004,6/9/2004,161,1357.0,Human,Equipment and vehicle use,,6/9/2004,161.0,1402.0,0.2,A,39.63305555,-121.58888888,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,72
54847,1353033,SFO-2004CACDFBTU007870,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,007870      ,,LAKE                     ,,,,,,2004,7/4/2004,186,1553.0,Human,Missing data/not specified/undetermined,,7/4/2004,186.0,1610.0,0.3,B,39.54805555,-121.49388888,STATE,CA,BUTTE,6007.0,Butte County,345
54957,1353177,SFO-2006CACDFBTU011699,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,011699      ,,OLD HONCUT RD  PALERMO 3 ,,,,,,2006,10/8/2006,281,1200.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,39.41694444,-121.54,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,84
54958,1353178,SFO-2006CACDFBTU011700,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,011700      ,,OLD HONCUT RD  PALERMO 4 ,,,,,,2006,10/8/2006,281,1200.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,39.41694444,-121.54,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,84
55083,1353778,SFO-2003CACDFBTU005719,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,005719      ,,MIDWAY #2                ,,,,,,2003,6/1/2003,152,1220.0,Human,Equipment and vehicle use,,6/1/2003,152.0,1345.0,0.5,B,39.60305555,-121.77305555,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,514
55108,1353808,SFO-2004CACDFBTU010655,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010655      ,,GRIDLEY #1               ,,,,,,2004,9/1/2004,245,1707.0,Human,Equipment and vehicle use,,9/1/2004,245.0,1730.0,0.1,A,39.37,-121.77194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,51
55109,1353809,SFO-2004CACDFBTU010657,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,,010657      ,,GRIDLYE #2               ,,,,,,2004,9/1/2004,245,1707.0,Human,Equipment and vehicle use,,9/1/2004,245.0,1730.0,0.1,A,39.37,-121.77194444,MISSING/NOT SPECIFIED,CA,BUTTE,6007.0,Butte County,51
